label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.0,0.0,0.0,-0.06841593980789185,-0.02935248613357544,-0.047996447949003596,-0.13034021854400635,-0.11453491449356079,-0.06585029658515396,-0.16033989191055298,-0.21343272924423218,-0.08081922826011123,-0.17917388677597046,-0.28962910175323486,-0.08456598368127288,-0.11199173331260681,-0.22974437475204468,-0.005387874381881375,-0.11480218172073364,-0.30714738368988037,-0.05071341392238082,-0.09436014294624329,-0.22657683491706848,-0.0661650538130516,-0.0871424674987793,-0.19065767526626587,-0.06802991178471984,-0.06149405241012573,-0.23550578951835632,0.0017566575517093952,-0.05543053150177002,-0.3087264895439148,-0.04548919719297828,-0.047673970460891724,-0.20199525356292725,-0.04839626473028602,-0.05939403176307678,-0.19642788171768188,-0.03658859577615203,-0.014245003461837769,-0.23213624954223633,-0.0029498423135692065,-0.002609461545944214,-0.28872600197792053,-0.0523197553737873,-0.005415558815002441,-0.19660300016403198,-0.03814207163293304,-0.019634276628494263,-0.19270652532577515,-0.014837932369005102,0.03272980451583862,-0.22254300117492676,-0.012232757700871844,0.04420876502990723,-0.2666891813278198,-0.03894825798113288,0.037532925605773926,-0.2054622769355774,-0.027879746226858515,0.024999558925628662,-0.19048327207565308,-0.011448386652659792
A,0.0,0.0,0.0,-0.06633955240249634,-0.03295475244522095,-0.04847337390469875,-0.12792560458183289,-0.11656993627548218,-0.06778615052985515,-0.15871784090995789,-0.2137797474861145,-0.08434622074651088,-0.1777992844581604,-0.29114288091659546,-0.0897749000339445,-0.10995203256607056,-0.2345122992992401,-0.005620978224897044,-0.11148172616958618,-0.308529794216156,-0.051710494711869615,-0.09205302596092224,-0.22982800006866455,-0.06791662509726848,-0.08468717336654663,-0.1933600902557373,-0.07011415149258937,-0.05920526385307312,-0.23981109261512756,0.0015458942746136017,-0.053830355405807495,-0.31233125925064087,-0.04636522839950885,-0.0467032790184021,-0.20551174879074097,-0.0495016359834608,-0.05744004249572754,-0.20012086629867554,-0.03764813105749454,-0.011644482612609863,-0.2351265549659729,-0.003178098389753359,1.3679265975952148e-05,-0.29217517375946045,-0.05342108468698825,-0.0041491687297821045,-0.20012664794921875,-0.03896401534962024,-0.01827874779701233,-0.19443845748901367,-0.015045594341927426,0.03475913405418396,-0.22357362508773804,-0.012452526867264169,0.04581710696220398,-0.26879143714904785,-0.03973571668552722,0.038060277700424194,-0.20813673734664917,-0.028409182011955636,0.025227725505828857,-0.1926015019416809,-0.011479926213496583
A,0.0,0.0,0.0,-0.06806060671806335,-0.03341728448867798,-0.04669302834287237,-0.12989002466201782,-0.11979442834854126,-0.0626671960772569,-0.16154202818870544,-0.2174159288406372,-0.07565568892374586,-0.18060731887817383,-0.2927273213863373,-0.07702798156157087,-0.11115255951881409,-0.23426827788352966,-0.0025865886555607176,-0.1145358681678772,-0.30986446142196655,-0.04517380280509542,-0.09470230340957642,-0.22540196776390076,-0.05924072994008611,-0.08854344487190247,-0.1957911252975464,-0.061155216229110465,-0.06021496653556824,-0.2398984432220459,0.004758769719899192,-0.056268006563186646,-0.3121066689491272,-0.04082622883930753,-0.049284428358078,-0.20327532291412354,-0.04324844984427045,-0.058923423290252686,-0.20156073570251465,-0.0314857525946195,-0.012458890676498413,-0.23626768589019775,0.0005479442342561924,-0.0021810829639434814,-0.2937520742416382,-0.04735034091487478,-0.005834430456161499,-0.20087522268295288,-0.03250949589624952,-0.01732271909713745,-0.19923871755599976,-0.008929141257851825,0.03417617082595825,-0.22705984115600586,-0.008117663134783015,0.04419827461242676,-0.2705739736557007,-0.033412170988469825,0.036778151988983154,-0.2104230523109436,-0.02183628773406099,0.02658367156982422,-0.19765067100524902,-0.005196880475580201
A,0.0,0.0,0.0,-0.06743243336677551,-0.03462296724319458,-0.04991083215861636,-0.12948429584503174,-0.12140542268753052,-0.06744093071608859,-0.16190367937088013,-0.2201715111732483,-0.08123053234010058,-0.18193674087524414,-0.29673492908477783,-0.08303567390828448,-0.11333471536636353,-0.23527106642723083,-0.005930310077360446,-0.11440661549568176,-0.309392511844635,-0.04943014677553492,-0.09265884757041931,-0.22592270374298096,-0.06303219120889025,-0.08692744374275208,-0.1991458535194397,-0.06455953787951785,-0.061879873275756836,-0.2408071756362915,0.002901337845855778,-0.057059913873672485,-0.31236034631729126,-0.043980937413266474,-0.04831850528717041,-0.20339083671569824,-0.04590791460066157,-0.05949541926383972,-0.2050004005432129,-0.033606409988692576,-0.013948678970336914,-0.23798993229866028,-0.00011352422586696775,-0.0027037858963012695,-0.29339560866355896,-0.0494255981960805,-0.005571275949478149,-0.20079809427261353,-0.0344281531491788,-0.01884421706199646,-0.20219475030899048,-0.010610805786541277,0.032302796840667725,-0.2301940619945526,-0.007797754331818396,0.043469011783599854,-0.27149999141693115,-0.034046716950228983,0.03681522607803345,-0.21095305681228638,-0.022858433387568766,0.025539278984069824,-0.199163019657135,-0.006446898877015883
A,0.0,0.0,0.0,-0.06540617346763611,-0.03359067440032959,-0.0533531229460209,-0.1275213658809662,-0.11685901880264282,-0.07483491631984407,-0.1604679822921753,-0.2150270938873291,-0.09222855004310304,-0.17908325791358948,-0.2947390377521515,-0.09786285790443117,-0.1141352653503418,-0.23489034175872803,-0.010313795458671393,-0.11285334825515747,-0.3071083128452301,-0.05721566411494905,-0.09189608693122864,-0.22649550437927246,-0.07285148980855638,-0.0869038999080658,-0.1951754093170166,-0.07485129269599611,-0.06181269884109497,-0.23965349793434143,-0.0006409239006757161,-0.054822832345962524,-0.3115844130516052,-0.050414565529820266,-0.045479267835617065,-0.20281296968460083,-0.053407392975088896,-0.05794334411621094,-0.20138335227966309,-0.041029784407612624,-0.012945502996444702,-0.23679119348526,-0.0031022436899661443,9.679794311523438e-05,-0.2906610369682312,-0.055433667775389495,-0.0025015175342559814,-0.19771355390548706,-0.04068887564181978,-0.018105387687683105,-0.19672608375549316,-0.016124875795242133,0.033631831407547,-0.2283593714237213,-0.010364322502312007,0.04544082283973694,-0.2701181471347809,-0.03867456647395784,0.039529889822006226,-0.20829403400421143,-0.027273863133189025,0.026814371347427368,-0.19498616456985474,-0.010120984677371325
A,0.0,0.0,0.0,-0.06597316265106201,-0.03061574697494507,-0.05286918991134826,-0.12831857800483704,-0.11412006616592407,-0.07305529379175368,-0.16077032685279846,-0.21247369050979614,-0.08887892627046767,-0.17885378003120422,-0.2918406128883362,-0.09295608513878051,-0.11425018310546875,-0.2332260012626648,-0.008823817045254145,-0.11150974035263062,-0.3051089942455292,-0.05404018648789588,-0.09245285391807556,-0.22117125988006592,-0.06904305183218185,-0.08842748403549194,-0.19323492050170898,-0.07129411809967223,-0.061654746532440186,-0.23818448185920715,0.0009713323355526882,-0.054887861013412476,-0.3090647757053375,-0.0475672636263198,-0.04781460762023926,-0.19969934225082397,-0.05064050146268073,-0.059586137533187866,-0.20091301202774048,-0.03872849830315772,-0.01302802562713623,-0.2353585660457611,-0.0012894987909248812,-0.0006314218044281006,-0.2883632183074951,-0.05213913732097808,-0.005095720291137695,-0.1948685646057129,-0.037836816542608176,-0.01971164345741272,-0.19704562425613403,-0.014135667503637706,0.03360596299171448,-0.2282542586326599,-0.00832047351525489,0.043859511613845825,-0.26707836985588074,-0.035355039321643744,0.03703621029853821,-0.2044064998626709,-0.02414282076881591,0.02557101845741272,-0.1931666135787964,-0.007539711342019473
A,0.0,0.0,0.0,-0.06577542424201965,-0.032559096813201904,-0.05252976778751872,-0.12733489274978638,-0.11662882566452026,-0.07184179562932513,-0.15972059965133667,-0.21655786037445068,-0.08682974118596576,-0.1773337721824646,-0.2959156036376953,-0.08985554862624667,-0.11354875564575195,-0.23472163081169128,-0.006257657593550903,-0.11033749580383301,-0.30700770020484924,-0.05117883968955539,-0.09072348475456238,-0.2236926555633545,-0.06613773543244861,-0.08842939138412476,-0.1956108808517456,-0.06827605951434634,-0.06137073040008545,-0.23916995525360107,0.004086376467284936,-0.053874969482421875,-0.3103961944580078,-0.044148322826686126,-0.045870810747146606,-0.2012854814529419,-0.04733324114090465,-0.060271650552749634,-0.20264309644699097,-0.0356327785909798,-0.013415426015853882,-0.235992431640625,0.0022429493922118127,-3.3229589462280273e-05,-0.2907329499721527,-0.04885756660110019,-0.0036072731018066406,-0.1970745325088501,-0.03467406023150943,-0.020005375146865845,-0.1983981728553772,-0.010994692964914066,0.032985687255859375,-0.22875577211380005,-0.004331782160761577,0.04483664035797119,-0.2686370611190796,-0.03176908258205913,0.038640737533569336,-0.20515280961990356,-0.02084259379512332,0.025668084621429443,-0.19334113597869873,-0.0044256478347506345
A,0.0,0.0,0.0,-0.06620270013809204,-0.035086870193481445,-0.04953481713215524,-0.125518798828125,-0.1171044111251831,-0.068659999313752,-0.15565669536590576,-0.2131519913673401,-0.0844388016490143,-0.17238640785217285,-0.2913736402988434,-0.08913373285810167,-0.10895201563835144,-0.2322702705860138,-0.0049100405527156,-0.10640275478363037,-0.3033013343811035,-0.0499202617434662,-0.08914569020271301,-0.2243034839630127,-0.06635983372012788,-0.08562865853309631,-0.19236159324645996,-0.06929516130963975,-0.05692046880722046,-0.2362077832221985,0.003649437195633709,-0.050616174936294556,-0.3056660592556,-0.04385653594414407,-0.0448363721370697,-0.20035219192504883,-0.0484215141264599,-0.05716240406036377,-0.19684505462646484,-0.037930929007927716,-0.008709698915481567,-0.23208579421043396,0.0004192155387841012,0.002901732921600342,-0.2855784296989441,-0.04964437046925241,-0.00211489200592041,-0.1938452124595642,-0.036534023377100766,-0.017009645700454712,-0.19049543142318726,-0.013666592444280923,0.03787416219711304,-0.222648024559021,-0.007285528256545604,0.048260509967803955,-0.26425883173942566,-0.033913464191357434,0.03986155986785889,-0.20310789346694946,-0.023024831804434598,0.026615619659423828,-0.18875759840011597,-0.006659419647405684
A,0.0,0.0,0.0,-0.06531268358230591,-0.029271423816680908,-0.049246889733240096,-0.1283245086669922,-0.11431342363357544,-0.06791475900308797,-0.15857654809951782,-0.21471387147903442,-0.08304358758823582,-0.1741706132888794,-0.29233771562576294,-0.0865415383209438,-0.10981154441833496,-0.23029473423957825,-0.008255616024598567,-0.10851308703422546,-0.3053937554359436,-0.05196073763863751,-0.09087952971458435,-0.22213417291641235,-0.0651252243746967,-0.08763501048088074,-0.19252681732177734,-0.06634703763620564,-0.05893373489379883,-0.2342526614665985,-0.00025770413549253135,-0.05254742503166199,-0.307603657245636,-0.04677794241206357,-0.04728308320045471,-0.1992219090461731,-0.047822420679494826,-0.0594104528427124,-0.19900161027908325,-0.0350508738388271,-0.011491268873214722,-0.23010697960853577,-0.003931022443339316,0.0008962154388427734,-0.28777652978897095,-0.05284613110916325,-0.004133164882659912,-0.19465965032577515,-0.03695243337051579,-0.017758995294570923,-0.19407707452774048,-0.0127381693650932,0.035180747509002686,-0.22137898206710815,-0.012272196084722964,0.04613560438156128,-0.26470914483070374,-0.03867720925109097,0.038793861865997314,-0.20408856868743896,-0.02736119479732224,0.02768033742904663,-0.1921404004096985,-0.01101553645776221
A,0.0,0.0,0.0,-0.06315702199935913,-0.031105101108551025,-0.050162691882803756,-0.12459796667098999,-0.11645776033401489,-0.0695153365647343,-0.15757161378860474,-0.21469151973724365,-0.085367273799136,-0.17432481050491333,-0.29338812828063965,-0.08983188521023067,-0.11033076047897339,-0.2325865924358368,-0.007590342572882491,-0.10996997356414795,-0.30619171261787415,-0.05209422882552417,-0.09013861417770386,-0.22438138723373413,-0.06620072971935542,-0.08498185873031616,-0.19357842206954956,-0.06762443136329921,-0.05880311131477356,-0.23756396770477295,0.0010599411055522978,-0.05278664827346802,-0.30758917331695557,-0.04567811664099963,-0.04581594467163086,-0.1987096071243286,-0.04742584030981334,-0.057477325201034546,-0.19799047708511353,-0.034867353997185546,-0.010580897331237793,-0.23338928818702698,-0.0021099611455497325,0.0007924437522888184,-0.286988228559494,-0.05171915914769443,-0.0039317309856414795,-0.19268041849136353,-0.03669406499619754,-0.017961829900741577,-0.19151395559310913,-0.012625792323603946,0.03641152381896973,-0.22370195388793945,-0.00982453420664342,0.04506629705429077,-0.2646878659725189,-0.036360103896811324,0.03764915466308594,-0.2023930549621582,-0.024786291903808433,0.026542961597442627,-0.18935734033584595,-0.007926767020478565
