label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Z,0.0,0.0,0.0,-0.0544511079788208,0.02808856964111328,-0.056821645938143206,-0.08475124835968018,0.021512150764465332,-0.10211923881648488,-0.03410446643829346,0.024203717708587646,-0.1383953781354279,0.017683207988739014,0.0043373703956604,-0.17036671354649968,-0.10331863164901733,-0.15506860613822937,-0.09749373956798024,-0.14753955602645874,-0.17790630459785461,-0.16337786033032842,-0.18872928619384766,-0.18648096919059753,-0.21195756807206578,-0.22702229022979736,-0.19696557521820068,-0.24687481834767766,-0.04517638683319092,-0.21546518802642822,-0.09451131685851522,-0.03649342060089111,-0.12321010231971741,-0.1537866683232636,-0.04046863317489624,-0.038481950759887695,-0.1661678047406525,-0.04839259386062622,-0.033082544803619385,-0.17134488537190862,0.01575416326522827,-0.2105731964111328,-0.09772196575282521,0.03717982769012451,-0.08353519439697266,-0.1410044224488587,0.0183408260345459,-0.012841463088989258,-0.11502798064826436,0.003509342670440674,-0.026881873607635498,-0.09598747804044194,0.07374119758605957,-0.17751312255859375,-0.10850105597852178,0.08207672834396362,-0.07405012845993042,-0.1454885543811173,0.06940948963165283,-0.02243727445602417,-0.13140063896058507,0.06322592496871948,-0.03456997871398926,-0.11589741124986119
Z,0.0,0.0,0.0,-0.048663318157196045,0.023975253105163574,-0.06644284908287545,-0.0936744213104248,0.012836694717407227,-0.11805466745607873,-0.08955079317092896,-0.0011717677116394043,-0.15984532420151254,-0.08322504162788391,-0.04686331748962402,-0.1977245229911091,-0.10945361852645874,-0.17964649200439453,-0.11231417392008325,-0.14855414628982544,-0.19651684165000916,-0.19216390137188455,-0.18945258855819702,-0.2034052312374115,-0.25437376086227914,-0.23263436555862427,-0.21217194199562073,-0.2981682736109974,-0.04737359285354614,-0.23763138055801392,-0.10932882313244363,-0.03812730312347412,-0.1410020887851715,-0.18200136904232522,-0.04354822635650635,-0.05559903383255005,-0.20260979418270608,-0.053459227085113525,-0.047109127044677734,-0.2118631023597004,0.019417405128479004,-0.23092418909072876,-0.11361078356020471,0.036135852336883545,-0.10536783933639526,-0.16474172656052133,0.019714415073394775,-0.03631722927093506,-0.13729345981590768,0.00799018144607544,-0.051920413970947266,-0.11688507531397363,0.0767594575881958,-0.19491901993751526,-0.12687605802528878,0.08922725915908813,-0.09168267250061035,-0.17124380354397317,0.07576191425323486,-0.038594186305999756,-0.15651308183186075,0.07026410102844238,-0.05468529462814331,-0.1390869039725544
Z,0.0,0.0,0.0,-0.04900240898132324,0.030896425247192383,-0.0629111504168236,-0.09406137466430664,0.024059176445007324,-0.11345470454403994,-0.07573232054710388,0.008412361145019531,-0.15508187319943545,-0.04708296060562134,-0.04229903221130371,-0.1926328739137375,-0.11877107620239258,-0.17262011766433716,-0.10680292304465411,-0.15535783767700195,-0.19246861338615417,-0.1851498087854111,-0.1945708990097046,-0.20351263880729675,-0.24458049740502474,-0.23606950044631958,-0.21525898575782776,-0.28517327215382693,-0.05695819854736328,-0.23913928866386414,-0.10415985938021777,-0.05187559127807617,-0.11396616697311401,-0.17866370584675906,-0.059769511222839355,-0.010293245315551758,-0.19747610892960665,-0.0703170895576477,0.02169877290725708,-0.20252505447575686,0.01165837049484253,-0.23672059178352356,-0.10849414523551104,0.02682662010192871,-0.09267473220825195,-0.16503127422043917,0.009763956069946289,-0.028252243995666504,-0.13929866757104037,-0.003628075122833252,-0.04499596357345581,-0.11643434818694232,0.07299387454986572,-0.20529448986053467,-0.12037174161383746,0.08199036121368408,-0.09163874387741089,-0.16425465550133822,0.07314807176589966,-0.04033690690994263,-0.14697430040547488,0.07150864601135254,-0.05908316373825073,-0.12628488745400546
Z,0.0,0.0,0.0,-0.05464455485343933,0.03300529718399048,-0.05938873692804236,-0.09499454498291016,0.029874026775360107,-0.10989494129472632,-0.0531274676322937,0.020304441452026367,-0.15229682132058997,-0.006114661693572998,-0.02511686086654663,-0.19092867776208777,-0.12311288714408875,-0.16562426090240479,-0.10366813346200843,-0.1679432988166809,-0.18855533003807068,-0.1785619954710569,-0.2113802433013916,-0.19857019186019897,-0.2376050303822126,-0.256320595741272,-0.21160811185836792,-0.2802555064802732,-0.06053948402404785,-0.23276680707931519,-0.10328679039531607,-0.0602135956287384,-0.1251346468925476,-0.1727229456549253,-0.05497512221336365,-0.029951632022857666,-0.18978948398881812,-0.057354748249053955,-0.006145954132080078,-0.19486234589868445,0.008362889289855957,-0.23069092631340027,-0.10935709878259559,0.017231881618499756,-0.0946354866027832,-0.15293973192029853,0.004240214824676514,-0.033017635345458984,-0.1198415408974256,-0.006045699119567871,-0.052198052406311035,-0.09575099005752463,0.07010549306869507,-0.19796130061149597,-0.12434309228711982,0.07575201988220215,-0.07548612356185913,-0.1602451454048719,0.06687647104263306,-0.02550119161605835,-0.13998382791334052,0.06565248966217041,-0.04846853017807007,-0.11907805755191703
Z,0.0,0.0,0.0,-0.05055078864097595,0.023398399353027344,-0.059355040979170326,-0.09799760580062866,0.012505173683166504,-0.1067740786490674,-0.08284860849380493,-0.010059475898742676,-0.14567049775698138,-0.050231337547302246,-0.06254935264587402,-0.180469656330132,-0.11954668164253235,-0.18974846601486206,-0.09668252800085497,-0.16131430864334106,-0.20329558849334717,-0.17304284308531237,-0.2005208134651184,-0.2100115418434143,-0.23098199997522784,-0.24079453945159912,-0.2155258059501648,-0.2711930665788884,-0.05718046426773071,-0.25614655017852783,-0.09590396468021822,-0.05112186074256897,-0.14620038866996765,-0.16824368570425463,-0.04355710744857788,-0.03976237773895264,-0.18389768336393786,-0.042842209339141846,-0.0041234493255615234,-0.1860994491396184,0.011247992515563965,-0.25208547711372375,-0.10284153555014086,0.027922511100769043,-0.11393392086029053,-0.1583131644544835,0.019104838371276855,-0.044266700744628906,-0.13232497308828783,0.008193016052246094,-0.053666651248931885,-0.1088173109708066,0.0711246132850647,-0.21684333682060242,-0.11733140234329653,0.0828402042388916,-0.10059785842895508,-0.16310706172563982,0.07876664400100708,-0.04918539524078369,-0.14944213066675616,0.07699018716812134,-0.0680084228515625,-0.13090884123423052
Z,0.0,0.0,0.0,-0.0554366409778595,0.02180534601211548,-0.058592999479287755,-0.10160490870475769,0.01301485300064087,-0.10859367077659954,-0.06791794300079346,-0.004542648792266846,-0.15021579538893093,-0.02496802806854248,-0.05040961503982544,-0.1883003470809399,-0.12117785215377808,-0.1906760036945343,-0.10185265367340435,-0.16857659816741943,-0.2054010033607483,-0.17601927196096767,-0.2128564715385437,-0.21587112545967102,-0.23500285123895992,-0.25651586055755615,-0.2265850007534027,-0.27750699793409694,-0.05500209331512451,-0.25132477283477783,-0.1022916418821751,-0.052197158336639404,-0.15229013562202454,-0.17285322224211086,-0.051616549491882324,-0.05350726842880249,-0.19387582515787471,-0.05328398942947388,-0.02950209379196167,-0.20298664843153347,0.015976011753082275,-0.2446649670600891,-0.10887042259287227,0.025389432907104492,-0.11750870943069458,-0.1605284122140347,0.008263111114501953,-0.043059349060058594,-0.13742744003843654,-0.0036066770553588867,-0.05020582675933838,-0.11902554904531826,0.07952529191970825,-0.209605872631073,-0.12297404383730282,0.08544474840164185,-0.11173027753829956,-0.16524693941187252,0.0730857253074646,-0.05599874258041382,-0.14972316299986232,0.06908196210861206,-0.06399804353713989,-0.13198248123239864
Z,0.0,0.0,0.0,-0.059570878744125366,0.01600801944732666,-0.06175765073416528,-0.10821408033370972,0.0023379921913146973,-0.11338235116122064,-0.07795313000679016,-0.0073871612548828125,-0.15586527115223703,-0.02968314290046692,-0.05558979511260986,-0.19526921635983285,-0.12008416652679443,-0.21334433555603027,-0.10447742468235788,-0.1706736981868744,-0.2133159339427948,-0.18361251479504404,-0.21891683340072632,-0.22367453575134277,-0.24807258373616037,-0.2632370591163635,-0.23554441332817078,-0.29465289837239084,-0.04608339071273804,-0.2714276909828186,-0.10379476523516473,-0.06226387619972229,-0.13833433389663696,-0.1773727131497651,-0.05881592631340027,-0.032280147075653076,-0.19663204676029977,-0.050742268562316895,-0.008430719375610352,-0.20414525693772134,0.029346883296966553,-0.2552535831928253,-0.11034684306500253,0.023414790630340576,-0.11932158470153809,-0.16516486233589944,0.0010418891906738281,-0.04906803369522095,-0.13799007660267648,-0.010077357292175293,-0.06176555156707764,-0.11588605171559152,0.09105628728866577,-0.2075434923171997,-0.12470487183449563,0.0842016339302063,-0.093605637550354,-0.17141157811997232,0.06298691034317017,-0.04142272472381592,-0.15671872025845346,0.05547815561294556,-0.057698071002960205,-0.13842301494000253
Z,0.0,0.0,0.0,-0.05776676535606384,0.016746819019317627,-0.06337044227842625,-0.11874794960021973,-0.0017638802528381348,-0.11152785111192998,-0.119129478931427,-0.017910361289978027,-0.15031146097902592,-0.08516693115234375,-0.07968145608901978,-0.18338277030710515,-0.13033166527748108,-0.22060400247573853,-0.09966874707464513,-0.19210126996040344,-0.21046271920204163,-0.1816796867919379,-0.2466396689414978,-0.21021485328674316,-0.24343701291803654,-0.29444342851638794,-0.2151685655117035,-0.2858105509353095,-0.05652877688407898,-0.2811104953289032,-0.09616719771150883,-0.08019447326660156,-0.13360512256622314,-0.17032866764787968,-0.07080459594726562,-0.0264398455619812,-0.1834274439883643,-0.05550098419189453,-0.010424017906188965,-0.18529236901525792,0.017170608043670654,-0.2668415307998657,-0.10145108241562184,0.011336684226989746,-0.11332982778549194,-0.1618226825070792,-0.005235433578491211,-0.03721576929092407,-0.13156262624983128,-0.0112382173538208,-0.052041828632354736,-0.10472583610538777,0.07949715852737427,-0.22092053294181824,-0.11461146760706242,0.07452142238616943,-0.0899348258972168,-0.1667021273446494,0.0545613169670105,-0.032093346118927,-0.15386112619165715,0.04578685760498047,-0.05262202024459839,-0.1346283911538535
Z,0.0,0.0,0.0,-0.05089837312698364,0.008232653141021729,-0.07042836771921657,-0.11268150806427002,0.00044226646423339844,-0.12504113839582942,-0.1373104751110077,-0.007409512996673584,-0.17053022609667323,-0.12150806188583374,-0.06946265697479248,-0.21102194117025874,-0.12450063228607178,-0.2257770299911499,-0.10440373049692653,-0.18879154324531555,-0.2119711935520172,-0.18779438363031886,-0.24277815222740173,-0.21058815717697144,-0.24725906179861568,-0.28940707445144653,-0.21141022443771362,-0.28590231762842677,-0.04855266213417053,-0.2806922197341919,-0.09966119752840541,-0.07620865106582642,-0.14545071125030518,-0.17466973887400172,-0.07180419564247131,-0.03893321752548218,-0.18705667184309505,-0.05975836515426636,-0.02545177936553955,-0.18662213908152125,0.026530802249908447,-0.2620164155960083,-0.10451509432510875,0.010689139366149902,-0.11536836624145508,-0.168439101442857,-0.007786154747009277,-0.03963017463684082,-0.1421652101130917,-0.013346493244171143,-0.05436438322067261,-0.11571052299456142,0.0886232852935791,-0.2109229862689972,-0.11736666785196803,0.07738274335861206,-0.08555757999420166,-0.16765139625982783,0.05642300844192505,-0.03164190053939819,-0.15517842398600123,0.04831337928771973,-0.04914379119873047,-0.13584570215658687
Z,0.0,0.0,0.0,-0.04978856444358826,0.011911094188690186,-0.07081197264051298,-0.11424267292022705,0.0059923529624938965,-0.12504401864862302,-0.1431288719177246,-0.005196869373321533,-0.16969996752595762,-0.13142895698547363,-0.07168644666671753,-0.20811781349038938,-0.12702149152755737,-0.22281107306480408,-0.10560693653678754,-0.18608498573303223,-0.21141692996025085,-0.19128717543935636,-0.24035567045211792,-0.20972809195518494,-0.2502319818959222,-0.29037152230739594,-0.21330571174621582,-0.2880646592602716,-0.0516277551651001,-0.2789297103881836,-0.0996646067724214,-0.08267167210578918,-0.1381630301475525,-0.1737511164174066,-0.0728071928024292,-0.03140377998352051,-0.18315094771242002,-0.055751919746398926,-0.023733675479888916,-0.18129020991182188,0.021984755992889404,-0.26379042863845825,-0.10381664397573331,0.009458422660827637,-0.10993334650993347,-0.16675379934167722,-0.006978094577789307,-0.040032267570495605,-0.13867847683286527,-0.012887746095657349,-0.06622016429901123,-0.11202963503455976,0.08384335041046143,-0.2161344289779663,-0.11622338803863386,0.07597881555557251,-0.0894734263420105,-0.1663738048300729,0.058591365814208984,-0.03682798147201538,-0.15456096889829496,0.05249333381652832,-0.06092327833175659,-0.1362019038424478
