label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
I,0.0,0.0,0.0,-0.0604400634765625,-0.043664753437042236,-0.021166931312592396,-0.10208064317703247,-0.11964523792266846,-0.03557422890892781,-0.09459048509597778,-0.20467710494995117,-0.05249827116361416,-0.0468597412109375,-0.25001341104507446,-0.06269476323953427,-0.09869948029518127,-0.21671265363693237,0.005334171060411563,-0.110720694065094,-0.29332107305526733,-0.027757550995858082,-0.09553030133247375,-0.23740500211715698,-0.04705551772943295,-0.0844012200832367,-0.19469767808914185,-0.05369778111210621,-0.05474469065666199,-0.23489856719970703,0.0042484836316987185,-0.06301882863044739,-0.3135579824447632,-0.03234918549290455,-0.05351409316062927,-0.24426579475402832,-0.04606375231972493,-0.048893749713897705,-0.2038959264755249,-0.04595296218624867,-0.010605037212371826,-0.24228405952453613,-0.0029995291829720827,-0.014925241470336914,-0.3207300305366516,-0.03625698521366871,-0.019695162773132324,-0.24684923887252808,-0.032986418750198254,-0.02166074514389038,-0.18784022331237793,-0.01948625541857041,0.03422480821609497,-0.23962169885635376,-0.01265698525688208,0.03493022918701172,-0.32276713848114014,-0.027486608769805798,0.030756652355194092,-0.37585991621017456,-0.028265471976311574,0.022928059101104736,-0.42775774002075195,-0.024249432083280453
I,0.0,0.0,0.0,-0.06103518605232239,-0.03973662853240967,-0.02505106372359478,-0.10539978742599487,-0.11534065008163452,-0.04100167644742214,-0.09678557515144348,-0.20014560222625732,-0.058733592606813545,-0.04901203513145447,-0.24881428480148315,-0.06909550247314655,-0.10366323590278625,-0.21499979496002197,0.001504426490782862,-0.11665955185890198,-0.29096996784210205,-0.03284638641002857,-0.10093161463737488,-0.23159104585647583,-0.052010255731374855,-0.089846670627594,-0.190379798412323,-0.05863797558072292,-0.05922353267669678,-0.2345598340034485,0.0020756313058427622,-0.06884339451789856,-0.3109273910522461,-0.03647761685374462,-0.05920451879501343,-0.23726212978363037,-0.0497809079063245,-0.054762065410614014,-0.19832557439804077,-0.049016429908306236,-0.014744937419891357,-0.24240553379058838,-0.003958281460882063,-0.019587457180023193,-0.318481981754303,-0.039456344075233574,-0.02522420883178711,-0.24180585145950317,-0.03590781135085308,-0.028005480766296387,-0.183066725730896,-0.02165128556612217,0.030215144157409668,-0.24020689725875854,-0.012601504899294014,0.030171990394592285,-0.3225952982902527,-0.02916432438019001,0.026419222354888916,-0.3747105002403259,-0.030337202228338356,0.0188748836517334,-0.42643195390701294,-0.02619530526521885
I,0.0,0.0,0.0,-0.06023752689361572,-0.040135979652404785,-0.025120391761561223,-0.10403543710708618,-0.11382502317428589,-0.040902140801449605,-0.0993368923664093,-0.1976528763771057,-0.05880863524009783,-0.053660809993743896,-0.24699687957763672,-0.06950709900786478,-0.10484850406646729,-0.21335762739181519,0.0040429115578035635,-0.11895111203193665,-0.28630703687667847,-0.03048037855853636,-0.1020658016204834,-0.22988379001617432,-0.04961908540656168,-0.08869779109954834,-0.19106066226959229,-0.05608871138622362,-0.060613930225372314,-0.23332834243774414,0.004177815961043052,-0.06940469145774841,-0.3076440691947937,-0.03497965565850336,-0.059928059577941895,-0.23535162210464478,-0.04884653470446665,-0.05492702126502991,-0.19985073804855347,-0.04825911602904398,-0.015850543975830078,-0.24163293838500977,-0.0025945359558363634,-0.018345773220062256,-0.31622254848480225,-0.039976346557637044,-0.02525395154953003,-0.2374265193939209,-0.037818703120251485,-0.02949845790863037,-0.17905151844024658,-0.02391202121009428,0.02959275245666504,-0.23995983600616455,-0.011941503984530755,0.02938544750213623,-0.32069146633148193,-0.0299464625023802,0.02607065439224243,-0.3728731870651245,-0.03209708563019831,0.0198441743850708,-0.42634317278862,-0.028293336992760487
I,0.0,0.0,0.0,-0.05807289481163025,-0.03654170036315918,-0.02555993626370423,-0.10439532995223999,-0.11406582593917847,-0.04100295396997922,-0.10084539651870728,-0.20066463947296143,-0.057387115978741576,-0.0518917441368103,-0.24567389488220215,-0.06611500176146023,-0.10583367943763733,-0.21556919813156128,-0.000764680814569374,-0.11518284678459167,-0.29012393951416016,-0.033419317179465224,-0.09926670789718628,-0.2292594313621521,-0.05079068111731999,-0.09076911211013794,-0.19181472063064575,-0.05700358244135373,-0.06131863594055176,-0.23513281345367432,0.00042595531780875717,-0.06792548298835754,-0.3096528649330139,-0.035772292488360335,-0.058435142040252686,-0.23629575967788696,-0.046546234362864425,-0.057310551404953,-0.2050788402557373,-0.045177763872885635,-0.016778230667114258,-0.24210965633392334,-0.00493911847948425,-0.019646167755126953,-0.31739896535873413,-0.0394306206937074,-0.025157630443572998,-0.23927664756774902,-0.03523514288022511,-0.029849529266357422,-0.18209350109100342,-0.021556845479750564,0.02859663963317871,-0.23935645818710327,-0.012912431345426967,0.029879271984100342,-0.32199162244796753,-0.030155240171694686,0.0265657901763916,-0.3755803108215332,-0.03256347271158688,0.018745124340057373,-0.4306955337524414,-0.029894877770090034
I,0.0,0.0,0.0,-0.0602717399597168,-0.03900253772735596,-0.027404929182864635,-0.103759765625,-0.11297488212585449,-0.0444298280844464,-0.10028403997421265,-0.19863420724868774,-0.0627512565324082,-0.053940802812576294,-0.2474806308746338,-0.07350185573790213,-0.10476815700531006,-0.21494507789611816,-9.65476783107988e-05,-0.11447262763977051,-0.28986114263534546,-0.034751091755367725,-0.09913694858551025,-0.22993654012680054,-0.053512085832096545,-0.09080812335014343,-0.1912543773651123,-0.059921600527502505,-0.06035888195037842,-0.23344838619232178,0.0011103873630986527,-0.06732243299484253,-0.3095223307609558,-0.03804249749276778,-0.058593690395355225,-0.23821532726287842,-0.05151500613186499,-0.05729880928993225,-0.20392924547195435,-0.051059973097778766,-0.01577860116958618,-0.24072265625,-0.004576540689356534,-0.019761979579925537,-0.3171190619468689,-0.041652568287588565,-0.02563166618347168,-0.24087685346603394,-0.039600432522036044,-0.03058689832687378,-0.1833520531654358,-0.026239157325960605,0.028164327144622803,-0.23789620399475098,-0.012934610850550143,0.029656529426574707,-0.32099437713623047,-0.030867759741283862,0.02596825361251831,-0.37527406215667725,-0.03371823639366767,0.018304526805877686,-0.4289158880710602,-0.030759923763014285
I,0.0,0.0,0.0,-0.06215822696685791,-0.04156684875488281,-0.02457499952512876,-0.10755503177642822,-0.11592757701873779,-0.04054752068120138,-0.10327139496803284,-0.2007918357849121,-0.05811866076189176,-0.05526193976402283,-0.24818700551986694,-0.06837976799803869,-0.10698577761650085,-0.2140965461730957,0.002220382387832842,-0.11922290921211243,-0.2913486957550049,-0.031504248096524634,-0.10323727130889893,-0.23256921768188477,-0.05094966740804807,-0.09276297688484192,-0.19337618350982666,-0.05823068024116651,-0.06165575981140137,-0.2342432737350464,0.0028586889943937877,-0.07031098008155823,-0.31209325790405273,-0.03502283321219579,-0.06094899773597717,-0.23880493640899658,-0.04856179357963697,-0.05769100785255432,-0.20070427656173706,-0.048298702402888694,-0.016765713691711426,-0.24320507049560547,-0.003039838806643047,-0.0215473473072052,-0.32022154331207275,-0.037362725301562705,-0.027312874794006348,-0.24359041452407837,-0.03438421787220136,-0.030076295137405396,-0.18372416496276855,-0.021033522500573554,0.02876192331314087,-0.2419949769973755,-0.011582684530793586,0.02944856882095337,-0.3245472311973572,-0.027924214317380347,0.024654626846313477,-0.3783782720565796,-0.03021987603503362,0.015989720821380615,-0.4310626685619354,-0.02722959482568399
I,0.0,0.0,0.0,-0.06335282325744629,-0.03977489471435547,-0.02417161788912381,-0.10836422443389893,-0.11131519079208374,-0.04074625212820138,-0.10379916429519653,-0.19579744338989258,-0.05931357953818406,-0.05689668655395508,-0.24705010652542114,-0.07080857370169724,-0.10594141483306885,-0.21172797679901123,0.0025089005182508117,-0.12182700634002686,-0.28672462701797485,-0.03227051261933411,-0.10480836033821106,-0.23058980703353882,-0.05247446436555947,-0.09217342734336853,-0.19060057401657104,-0.059678006061631095,-0.062181442975997925,-0.23279833793640137,0.002591766806972373,-0.07243731617927551,-0.3088321089744568,-0.03555257160337533,-0.06298738718032837,-0.2403043508529663,-0.050004947074967276,-0.059290140867233276,-0.20457899570465088,-0.050522587337809455,-0.017556428909301758,-0.24254602193832397,-0.003948612680005681,-0.022630959749221802,-0.31859737634658813,-0.039444654324370276,-0.028662532567977905,-0.240958571434021,-0.037053874769526374,-0.03225180506706238,-0.1807856559753418,-0.023790280410366904,0.027287960052490234,-0.2424921989440918,-0.013033215963559996,0.02786850929260254,-0.32588082551956177,-0.02997714568050469,0.023646414279937744,-0.3802955150604248,-0.03210233438881005,0.015267014503479004,-0.43390148878097534,-0.02877165850372876
I,0.0,0.0,0.0,-0.06308263540267944,-0.033810317516326904,-0.023244168769394946,-0.11092987656593323,-0.10688865184783936,-0.038569186042821,-0.10773491859436035,-0.19269347190856934,-0.056141756634985995,-0.05818229913711548,-0.2385689616203308,-0.0671491363754626,-0.10832682251930237,-0.2077786922454834,0.002245280964473295,-0.1208239495754242,-0.28363317251205444,-0.03085844234732349,-0.10482442378997803,-0.22811782360076904,-0.04929348097351749,-0.09261521697044373,-0.18718379735946655,-0.05547513083723743,-0.06431210041046143,-0.22899752855300903,0.0017844438116867423,-0.07280820608139038,-0.30677956342697144,-0.03655902312306125,-0.06263557076454163,-0.23919570446014404,-0.05019949020055492,-0.05650532245635986,-0.19807922840118408,-0.04922399685887058,-0.019251078367233276,-0.2395595908164978,-0.005014613430773807,-0.025228351354599,-0.3160082697868347,-0.04014987514523227,-0.02899545431137085,-0.2389519214630127,-0.03815079123882015,-0.030680149793624878,-0.17790132761001587,-0.0246793368568774,0.02538132667541504,-0.23978668451309204,-0.014250639054750991,0.02604091167449951,-0.3215012550354004,-0.031065613191401553,0.02235311269760132,-0.3755364418029785,-0.033807493906294894,0.014699935913085938,-0.42995399236679077,-0.030824415545737338
I,0.0,0.0,0.0,-0.06254330277442932,-0.03712916374206543,-0.024351679430253625,-0.10989347100257874,-0.11260807514190674,-0.039675718814976335,-0.10731106996536255,-0.19823211431503296,-0.05695624154890311,-0.05743217468261719,-0.24552470445632935,-0.06721996393883956,-0.10752692818641663,-0.21356022357940674,0.004546681708745837,-0.12045228481292725,-0.287090003490448,-0.028542593763120294,-0.10550236701965332,-0.23263674974441528,-0.046470164031632066,-0.09378376603126526,-0.19340044260025024,-0.051890863747246385,-0.06433096528053284,-0.2333562970161438,0.004900697908453822,-0.072002112865448,-0.3093222379684448,-0.03349076834405196,-0.0648992657661438,-0.24207621812820435,-0.04656754312003386,-0.06104514002799988,-0.20508408546447754,-0.04485679668272269,-0.019359588623046875,-0.24219560623168945,-0.0014697966993821865,-0.024645358324050903,-0.31883400678634644,-0.03718215477550757,-0.030650943517684937,-0.24152761697769165,-0.0344740065642668,-0.03333142399787903,-0.18173140287399292,-0.01995883014882338,0.025641024112701416,-0.24107998609542847,-0.01040418044561875,0.026486694812774658,-0.32383227348327637,-0.026897233621127725,0.022002458572387695,-0.37810957431793213,-0.028721124575383783,0.014156341552734375,-0.432647168636322,-0.02463642944479716
I,0.0,0.0,0.0,-0.06226816773414612,-0.034397661685943604,-0.02363553961362186,-0.11172997951507568,-0.10888350009918213,-0.03886731659616771,-0.11210364103317261,-0.19613003730773926,-0.05612368082250896,-0.06322187185287476,-0.2439037561416626,-0.06675574874128642,-0.11095806956291199,-0.2119339108467102,0.0037448921557938775,-0.1235852837562561,-0.28818029165267944,-0.028619342870968012,-0.10783657431602478,-0.23411840200424194,-0.046936664186375765,-0.09550663828849792,-0.19198644161224365,-0.05288537164773288,-0.06668370962142944,-0.23234891891479492,0.0038626863006925305,-0.07526981830596924,-0.3095349073410034,-0.034411936454432634,-0.0658787190914154,-0.2421787977218628,-0.04882346411790195,-0.0592038631439209,-0.1982235312461853,-0.04792818745221439,-0.021130740642547607,-0.24270141124725342,-0.002336266372310547,-0.027433842420578003,-0.3206973075866699,-0.03704541494693103,-0.032828569412231445,-0.2464677095413208,-0.03657193427528682,-0.03565150499343872,-0.18600213527679443,-0.02397178804125133,0.023514986038208008,-0.24246925115585327,-0.010899844966786532,0.024162888526916504,-0.3241034150123596,-0.02742749025668445,0.019695639610290527,-0.37874090671539307,-0.03092146051670852,0.011647224426269531,-0.4333791136741638,-0.028304052926557688
