label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
V,0.0,0.0,0.0,-0.0641556978225708,-0.06851905584335327,-0.06545825315697584,-0.07565474510192871,-0.17769503593444824,-0.09387066228373442,0.004611968994140625,-0.256325364112854,-0.11748846633417998,0.07380396127700806,-0.3090827465057373,-0.13710907859785948,-0.0866098403930664,-0.341039776802063,-0.059331793469027616,-0.11089831590652466,-0.4991109073162079,-0.09968475265486632,-0.11927098035812378,-0.5989948213100433,-0.12172425551398192,-0.1259266436100006,-0.6837998926639557,-0.13378126187308226,-0.018289387226104736,-0.3489372134208679,-0.05475460005982313,0.004001021385192871,-0.5129426717758179,-0.09588666273339186,0.02345144748687744,-0.6215130090713501,-0.11616304529889021,0.0413738489151001,-0.7104153633117676,-0.12215483201725874,0.03665816783905029,-0.3096264600753784,-0.05836379913671408,0.065970778465271,-0.3310176134109497,-0.11848636729700956,0.043071627616882324,-0.23467880487442017,-0.1288312749384204,0.025055646896362305,-0.18083441257476807,-0.11562027050240431,0.08119738101959229,-0.24548059701919556,-0.06735476864560042,0.10351639986038208,-0.2726626396179199,-0.11337054533942137,0.07716649770736694,-0.2053653597831726,-0.1133600400207797,0.04905349016189575,-0.1592068076133728,-0.10075498385413084
V,0.0,0.0,0.0,-0.0640459656715393,-0.06720435619354248,-0.06672365720737616,-0.07677066326141357,-0.17529642581939697,-0.09760810937154929,0.00227200984954834,-0.25533366203308105,-0.12402651216257254,0.07076507806777954,-0.31188464164733887,-0.1467697223590676,-0.08720928430557251,-0.3390246033668518,-0.059620836185104054,-0.11260524392127991,-0.4952964782714844,-0.10217436160314719,-0.12112650275230408,-0.5973101258277893,-0.12565459813345115,-0.1276608109474182,-0.6828117966651917,-0.13860790933836142,-0.01962369680404663,-0.34634697437286377,-0.05539147313106696,0.004038631916046143,-0.5108191967010498,-0.10115814711321036,0.02518683671951294,-0.621651828289032,-0.12308659161794822,0.04446864128112793,-0.7128555774688721,-0.1288847526477639,0.03648906946182251,-0.30676937103271484,-0.059395292209273975,0.06639933586120605,-0.32689982652664185,-0.12433726842868964,0.03922373056411743,-0.22762036323547363,-0.13292231168020407,0.01836216449737549,-0.17414379119873047,-0.11713407690990607,0.08126109838485718,-0.24220114946365356,-0.06865326072443168,0.10030966997146606,-0.2676839232444763,-0.11823995913732688,0.06993401050567627,-0.1953411102294922,-0.11684114243257682,0.04060333967208862,-0.15150153636932373,-0.10225433613527457
V,0.0,0.0,0.0,-0.06268894672393799,-0.06682693958282471,-0.06613838368377856,-0.07417827844619751,-0.17279624938964844,-0.09642370485983065,0.004301607608795166,-0.25107669830322266,-0.12218232148609331,0.07244879007339478,-0.30323684215545654,-0.14404948496542147,-0.08467215299606323,-0.33497780561447144,-0.05998253890595606,-0.11073270440101624,-0.4906958341598511,-0.1018443449708002,-0.11967438459396362,-0.5923974812030792,-0.12440440499506167,-0.12657493352890015,-0.6774781942367554,-0.13674296879491976,-0.01765376329421997,-0.34394317865371704,-0.055905864325382026,0.0036049485206604004,-0.507775068283081,-0.10040387952051333,0.025245070457458496,-0.6175738871097565,-0.12120181762895754,0.04512143135070801,-0.7068072855472565,-0.12638080560884646,0.03815567493438721,-0.3058859705924988,-0.05999191173634699,0.07009869813919067,-0.3243013620376587,-0.1231288953991907,0.04439651966094971,-0.2257155179977417,-0.13127929413042239,0.023069024085998535,-0.17123836278915405,-0.1155014231177347,0.08330941200256348,-0.24251943826675415,-0.06949874454460314,0.1056675910949707,-0.26409751176834106,-0.11767238819322756,0.07718861103057861,-0.19328069686889648,-0.11656667732916048,0.047182321548461914,-0.1489352583885193,-0.10245682739935091
V,0.0,0.0,0.0,-0.06477737426757812,-0.06817507743835449,-0.06393819005131718,-0.07747024297714233,-0.18062007427215576,-0.09290178568005558,0.003005683422088623,-0.2608494162559509,-0.11785314679980274,0.07365518808364868,-0.3100408911705017,-0.13933419884085652,-0.08675193786621094,-0.3399030566215515,-0.056992520400285684,-0.11327031254768372,-0.49679023027420044,-0.09903994650483128,-0.12258246541023254,-0.5991328656673431,-0.12272015661835667,-0.13049393892288208,-0.6847209334373474,-0.13598932028651234,-0.01877075433731079,-0.345877468585968,-0.05396244377732273,0.00514066219329834,-0.5109431147575378,-0.09886978269457813,0.025682151317596436,-0.6224079132080078,-0.12064061016678806,0.04383009672164917,-0.7145118117332458,-0.12652153969645497,0.03735506534576416,-0.30584919452667236,-0.058912173666954004,0.06745916604995728,-0.32800787687301636,-0.1217226728880405,0.03958582878112793,-0.2304973006248474,-0.1293957054698467,0.017765462398529053,-0.17641568183898926,-0.11342802346587177,0.08237993717193604,-0.24112039804458618,-0.06914929748415943,0.1023682951927185,-0.26469504833221436,-0.11674086452364918,0.07262557744979858,-0.19403785467147827,-0.11458167881608006,0.04350876808166504,-0.15076744556427002,-0.09976388961911198
V,0.0,0.0,0.0,-0.06334668397903442,-0.06581896543502808,-0.06769163213436968,-0.07492607831954956,-0.17302274703979492,-0.09847087464993365,0.004862725734710693,-0.25049400329589844,-0.1241731052822388,0.07391393184661865,-0.3047463297843933,-0.14582719705765612,-0.08647483587265015,-0.33600735664367676,-0.06106389365857012,-0.11308133602142334,-0.4926909804344177,-0.10343813948099978,-0.12184387445449829,-0.5958483815193176,-0.12664701841538317,-0.12865766882896423,-0.6816194653511047,-0.1395679791993416,-0.019420921802520752,-0.3434515595436096,-0.0560903070098675,0.004560708999633789,-0.5084779858589172,-0.10128887049620516,0.02644437551498413,-0.6186778843402863,-0.12230783752863772,0.046258389949798584,-0.7104794681072235,-0.1276704897708214,0.035064637660980225,-0.3044319152832031,-0.05951564438407786,0.06866991519927979,-0.32406145334243774,-0.12359260074561007,0.042512357234954834,-0.22419416904449463,-0.13150879047577746,0.02041548490524292,-0.17227768898010254,-0.11558589391177065,0.07924813032150269,-0.2407194972038269,-0.06838797084753878,0.10259109735488892,-0.2644697427749634,-0.1176299905008591,0.0736379623413086,-0.19207990169525146,-0.11651979438727267,0.042467713356018066,-0.14977425336837769,-0.10243936680024035
V,0.0,0.0,0.0,-0.06571406126022339,-0.0669252872467041,-0.06277212256213716,-0.07837450504302979,-0.17734956741333008,-0.0927468215825229,0.0018710494041442871,-0.25690311193466187,-0.11905921751281312,0.0717049241065979,-0.3088170289993286,-0.14195094758292726,-0.08955597877502441,-0.33962762355804443,-0.05811520421525529,-0.11457288265228271,-0.49871766567230225,-0.09950324648639253,-0.12373614311218262,-0.6015077233314514,-0.12235770875236085,-0.1310480833053589,-0.6868734061717987,-0.1349996303918033,-0.021207094192504883,-0.344865620136261,-0.05624370777627519,0.0036793947219848633,-0.5118618011474609,-0.10146350914260438,0.0251922607421875,-0.6250849962234497,-0.12393967562934449,0.044372618198394775,-0.7184717953205109,-0.13051047676822236,0.035649120807647705,-0.3042619824409485,-0.06183272728344491,0.06296968460083008,-0.3280937671661377,-0.1238001486065059,0.03614276647567749,-0.23128539323806763,-0.13099752122184327,0.014836251735687256,-0.17745453119277954,-0.1153569495083957,0.081759512424469,-0.23964715003967285,-0.07259484881183198,0.09979808330535889,-0.26918303966522217,-0.11857521289607575,0.07092660665512085,-0.19990181922912598,-0.1146354203822284,0.0421983003616333,-0.15608173608779907,-0.09898061805984071
V,0.0,0.0,0.0,-0.06486773490905762,-0.06741583347320557,-0.06243548998645565,-0.0787116289138794,-0.1792752742767334,-0.09216134334019443,0.001269698143005371,-0.2590258717536926,-0.11820577913931629,0.07185506820678711,-0.3118911385536194,-0.14107081377915165,-0.08911985158920288,-0.33964234590530396,-0.05918057346752903,-0.11456036567687988,-0.4982372224330902,-0.10165839726141712,-0.1231163740158081,-0.6003001630306244,-0.12535305405071995,-0.13058871030807495,-0.6853738129138947,-0.13889119112900516,-0.02075105905532837,-0.3454345464706421,-0.05743890712074062,0.0030158162117004395,-0.5134691596031189,-0.10282080704382679,0.02261507511138916,-0.6236443221569061,-0.12540544653347752,0.03985130786895752,-0.7150668501853943,-0.13241683030537388,0.03533369302749634,-0.30416417121887207,-0.06309302980116627,0.06208479404449463,-0.3294547200202942,-0.12527585113457462,0.03590422868728638,-0.233173668384552,-0.13324359143189213,0.015953779220581055,-0.1818597912788391,-0.11867631310633442,0.08094286918640137,-0.23817527294158936,-0.07380309784821293,0.09709900617599487,-0.26610004901885986,-0.1218816720884206,0.06762975454330444,-0.19511091709136963,-0.11982143009117863,0.03883659839630127,-0.1518692970275879,-0.1056158103983762
V,0.0,0.0,0.0,-0.06633967161178589,-0.07013273239135742,-0.06584569323536016,-0.07872694730758667,-0.18184667825698853,-0.09342763084646322,0.0019986629486083984,-0.26169639825820923,-0.11607875931736089,0.07158994674682617,-0.3138201832771301,-0.13506278652425863,-0.09141069650650024,-0.3411925435066223,-0.05653429288145162,-0.11682525277137756,-0.49869686365127563,-0.09731787699934102,-0.12595868110656738,-0.6003143489360809,-0.12032039720293142,-0.133905827999115,-0.6850551962852478,-0.13307279605146505,-0.023945987224578857,-0.34640932083129883,-0.052391881828270925,-0.0017824769020080566,-0.5153491199016571,-0.09455766785617925,0.01808035373687744,-0.6249319016933441,-0.11526280153270818,0.0357203483581543,-0.7144917249679565,-0.12089055288311101,0.03142803907394409,-0.30492472648620605,-0.05670206505533315,0.06089431047439575,-0.3291777968406677,-0.11812030780788518,0.034834206104278564,-0.23328536748886108,-0.12773002940889455,0.013411879539489746,-0.18306154012680054,-0.11379502970453359,0.07599586248397827,-0.23860716819763184,-0.06638625520940877,0.09609037637710571,-0.26912474632263184,-0.11379906046863653,0.06755512952804565,-0.19918084144592285,-0.11254041898723699,0.0370945930480957,-0.15601110458374023,-0.09886501986261464
V,0.0,0.0,0.0,-0.06406521797180176,-0.07055264711380005,-0.062028578502690834,-0.07531088590621948,-0.17972230911254883,-0.09150393588618044,0.004838228225708008,-0.25949740409851074,-0.11765758229569201,0.07502973079681396,-0.31323421001434326,-0.14060572071150546,-0.08879274129867554,-0.3386288285255432,-0.05689766911939387,-0.1135019063949585,-0.49536314606666565,-0.09821237905100588,-0.12306001782417297,-0.5974134802818298,-0.12175479812697176,-0.1315469741821289,-0.6826598942279816,-0.13542862517908816,-0.021056175231933594,-0.34628599882125854,-0.0551651073820949,0.0013099312782287598,-0.5136920809745789,-0.09800415022448306,0.020220398902893066,-0.6234303116798401,-0.11974081678465609,0.03654760122299194,-0.7115541696548462,-0.12691374404505495,0.03467506170272827,-0.30541330575942993,-0.0610959409006,0.06312596797943115,-0.33237624168395996,-0.12079166902378802,0.03972262144088745,-0.2394542694091797,-0.12934792323187594,0.020051002502441406,-0.18788307905197144,-0.1159745259411693,0.07916265726089478,-0.2389622926712036,-0.07220101637915377,0.09864848852157593,-0.2708966135978699,-0.1175590409167171,0.07053214311599731,-0.20341145992279053,-0.11580311043337588,0.040557682514190674,-0.1602826714515686,-0.10267407728508715
V,0.0,0.0,0.0,-0.06544768810272217,-0.06936931610107422,-0.0632387202681457,-0.07777523994445801,-0.17800307273864746,-0.09195392844094386,0.0020704269409179688,-0.2584841847419739,-0.11685114619149317,0.07156658172607422,-0.31241369247436523,-0.1382865187229072,-0.0895012617111206,-0.3369665741920471,-0.055950789570943016,-0.11521416902542114,-0.4936249256134033,-0.09713190314187159,-0.12473079562187195,-0.5957136154174805,-0.12036794689311137,-0.1330089569091797,-0.6812390685081482,-0.13353072372092356,-0.022379517555236816,-0.34545594453811646,-0.053179214567080635,-0.0008125901222229004,-0.5131535828113556,-0.09571147975339045,0.01872330904006958,-0.6230868995189667,-0.11672959741963496,0.035921335220336914,-0.7118462920188904,-0.12291383263482203,0.032586753368377686,-0.30634820461273193,-0.058452772766486305,0.06172311305999756,-0.3328421115875244,-0.11893429127349009,0.03860992193222046,-0.23862594366073608,-0.12733501461161723,0.019239068031311035,-0.1868179440498352,-0.11300737676037897,0.07707762718200684,-0.24196797609329224,-0.06896644350899805,0.09800362586975098,-0.2742363214492798,-0.11464809891594996,0.07075351476669312,-0.20539259910583496,-0.11256716665639033,0.041280508041381836,-0.16145795583724976,-0.09872093316926112
